,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
16371,0.13,0.575,0,-14.417,1,0.069,4.62e-05,0.223,0.792,0.222,76.79,350133,4
16372,0.264,0.992,11,-3.533,1,0.0684,1.74e-06,0.604,0.174,0.947,172.091,42000,4
16373,0.194,0.848,3,-7.049,0,0.0579,0.0296,0.501,0.875,0.0867,133.471,189493,4
16374,0.157,0.492,0,-12.338,1,0.0404,0.000331,0.681,0.176,0.411,132.771,372145,4
16375,0.515,0.956,1,-6.24,1,0.0798,0.00339,0.0,0.0964,0.56,129.306,215027,4
16376,0.347,0.912,2,-4.847,1,0.0677,0.00643,6.36e-06,0.944,0.408,84.86,274453,4
16377,0.273,0.831,9,-14.001,0,0.0654,0.000252,0.00485,0.06,0.307,146.875,277093,4
16378,0.42,0.662,4,-9.828,0,0.0341,0.656,0.000423,0.096,0.378,147.949,351678,4
16379,0.426,0.988,2,-4.839,1,0.133,0.0302,0.792,0.282,0.138,189.923,108535,4
16380,0.458,0.974,9,-3.957,1,0.204,0.0936,0.0,0.112,0.402,115.696,273200,4
16381,0.534,0.874,1,-6.518,1,0.0678,0.0096,7.25e-05,0.0585,0.608,177.881,262667,4
16382,0.555,0.675,8,-4.959,1,0.0259,0.0498,0.0,0.11,0.216,97.04,304840,4
16383,0.606,0.817,11,-5.672,0,0.256,0.2,1.31e-05,0.375,0.401,82.832,213853,4
16384,0.636,0.691,9,-6.433,1,0.0324,0.42,0.000346,0.961,0.396,121.882,277133,4
16385,0.169,0.444,9,-11.923,0,0.0384,0.000503,0.867,0.0907,0.208,115.31,502268,4
16386,0.331,0.83,10,-6.393,1,0.045,0.29,2.71e-05,0.347,0.4,78.55,140498,4
16387,0.14,0.971,2,-2.984,1,0.118,6.26e-05,0.00603,0.869,0.294,157.84,228293,4
16388,0.364,0.173,2,-19.05,1,0.0398,0.951,0.571,0.0778,0.54,49.308,38093,4
16389,0.463,0.938,4,-3.371,1,0.0618,0.22,0.0,0.319,0.813,165.063,170107,4
16390,0.615,0.81,1,-6.137,0,0.0506,0.0358,0.0,0.289,0.728,143.054,191067,4
16391,0.126,0.965,4,-3.435,0,0.12,2.47e-05,0.821,0.865,0.267,169.388,315800,4
16392,0.32,0.786,1,-10.065,1,0.248,0.119,0.00553,0.188,0.324,124.081,212627,3
16393,0.328,0.984,7,-3.386,1,0.195,5.91e-05,0.558,0.0752,0.124,83.641,100547,4
16394,0.515,0.846,0,-5.13,1,0.0562,0.00121,1.39e-06,0.226,0.477,109.978,203107,4
16395,0.387,0.973,1,-4.894,1,0.0382,3.98e-05,0.0011,0.055,0.957,99.089,121027,4
16396,0.228,0.942,6,-4.992,0,0.153,0.000333,5.33e-06,0.991,0.374,85.016,244813,4
16397,0.384,0.964,8,-9.868,1,0.0518,0.00414,0.000328,0.688,0.608,103.459,133146,4
16398,0.494,0.944,4,-3.465,1,0.0944,0.000301,1.93e-06,0.37,0.686,157.179,198853,4
16399,0.64,0.781,2,-4.998,1,0.0431,0.00612,1.39e-05,0.31,0.739,104.013,191467,4
16400,0.38,0.755,10,-5.935,1,0.0449,0.331,0.0,0.873,0.233,112.212,209653,4
16401,0.526,0.545,2,-4.563,1,0.029,0.0118,8.93e-06,0.0858,0.676,105.054,156573,4
16402,0.465,0.909,8,-5.083,1,0.0561,9.47e-05,0.227,0.12,0.313,164.918,224787,4
16403,0.367,0.615,8,-9.535,1,0.0308,0.00186,0.133,0.991,0.398,140.742,421800,3
16404,0.458,0.486,9,-8.544,1,0.0301,0.397,1.11e-05,0.828,0.189,80.608,493173,4
16405,0.388,0.95,10,-7.346,0,0.105,4.17e-05,0.901,0.981,0.536,111.489,183680,4
16406,0.501,0.619,10,-5.358,1,0.0326,0.306,1.01e-06,0.0684,0.324,117.149,256640,3
16407,0.367,0.981,0,-3.509,1,0.194,0.0289,4.14e-06,0.224,0.36,183.506,135336,4
16408,0.784,0.909,8,-3.994,1,0.117,0.0177,1.95e-06,0.0675,0.931,100.984,294615,4
16409,0.331,0.885,9,-6.606,1,0.0923,0.205,0.0,0.123,0.589,175.293,236960,4
16410,0.566,0.969,2,-3.369,0,0.046,0.0287,0.000442,0.281,0.641,100.012,355120,4
16411,0.453,0.855,1,-5.599,0,0.049,0.00471,6.15e-06,0.957,0.309,95.697,356373,4
16412,0.571,0.848,4,-7.768,1,0.0975,0.544,3.45e-05,0.0762,0.489,169.322,190600,4
16413,0.748,0.412,7,-15.178,1,0.687,0.949,0.0,0.387,0.488,108.307,55155,3
16414,0.269,0.971,1,-8.644,1,0.106,0.00251,0.551,0.527,0.0939,149.895,233227,4
16415,0.599,0.595,2,-8.413,1,0.0313,0.111,6.16e-05,0.0852,0.483,169.217,202295,4
16416,0.236,0.987,3,-3.078,0,0.0827,0.0148,0.817,0.961,0.362,134.448,271507,4
16417,0.471,0.827,9,-6.849,1,0.041,0.0195,2.61e-05,0.094,0.179,95.021,323583,4
16418,0.208,0.562,0,-8.716,1,0.032,0.00577,0.284,0.112,0.112,105.994,377640,4
16419,0.545,0.634,9,-14.077,1,0.0504,0.00639,0.00011,0.116,0.737,143.063,214467,4
16420,0.484,0.953,11,-3.587,1,0.0515,0.00168,0.00557,0.0753,0.526,154.454,278440,4
16421,0.301,0.912,1,-6.526,1,0.0668,0.0656,9.33e-06,0.0688,0.655,77.703,84800,4
16422,0.525,0.809,10,-5.115,0,0.0358,3.19e-05,0.668,0.72,0.691,134.982,225800,4
16423,0.477,0.943,0,-3.533,1,0.126,0.0065,0.0,0.125,0.504,162.966,225818,4
16424,0.379,0.695,0,-5.922,1,0.0705,0.0142,1.13e-05,0.196,0.432,193.672,255760,4
16425,0.418,0.319,8,-14.936,1,0.0294,0.13,0.809,0.118,0.223,96.076,230640,3
16426,0.334,0.879,9,-5.317,1,0.0625,0.000604,0.00342,0.985,0.321,106.371,310867,3
16427,0.32,0.964,1,-2.101,0,0.0955,0.0322,0.0,0.382,0.102,156.604,216533,4
16428,0.199,0.897,6,-10.143,1,0.222,0.000139,0.0358,0.704,0.374,182.112,365507,4
16429,0.319,0.966,6,-6.12,1,0.0846,0.00672,0.0519,0.188,0.27,129.844,231347,4
16430,0.544,0.254,3,-8.981,1,0.0324,0.588,1.36e-05,0.0937,0.0384,143.941,273240,4
16431,0.506,0.982,0,-1.762,1,0.0993,0.000446,0.0,0.956,0.282,130.011,205787,4
16432,0.364,0.905,9,-5.276,1,0.188,0.00391,0.000458,0.727,0.632,170.445,343133,4
16433,0.284,0.68,7,-6.177,1,0.0351,0.00221,0.0,0.131,0.648,188.582,220480,3
16434,0.496,0.551,8,-7.239,1,0.0248,0.0112,0.00317,0.113,0.228,86.952,297560,4
16435,0.432,0.583,0,-10.071,1,0.025,0.00205,0.607,0.693,0.331,101.069,226646,4
16436,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,270520,4
16437,0.339,0.923,11,-5.26,0,0.0808,0.00175,0.184,0.1,0.223,141.788,251573,4
16438,0.183,0.987,3,-6.831,0,0.232,0.0124,0.907,0.926,0.0321,84.418,353680,1
16439,0.544,0.678,11,-7.962,1,0.0618,0.461,1.32e-06,0.994,0.487,69.981,239987,4
16440,0.285,0.993,9,-3.536,0,0.0836,4.05e-06,0.178,0.156,0.777,116.079,69227,4
16441,0.508,0.535,2,-10.333,1,0.0276,0.0322,0.107,0.0541,0.43,152.041,283307,3
16442,0.407,0.55,0,-9.924,1,0.0365,0.0761,0.0,0.353,0.323,111.397,354320,4
16443,0.381,0.828,2,-9.484,1,0.0326,0.134,0.128,0.184,0.846,94.655,327680,4
16444,0.22,0.674,4,-10.754,0,0.0662,0.0182,0.0,0.918,0.349,80.117,324867,4
16445,0.547,0.881,4,-5.031,1,0.0379,0.000308,0.000368,0.109,0.318,108.018,171640,4
16446,0.423,0.808,7,-4.808,1,0.0563,0.0159,9.91e-05,0.117,0.616,159.55,208693,4
16447,0.672,0.704,7,-7.308,1,0.044,0.0182,0.000359,0.056,0.78,143.068,327307,4
16448,0.407,0.827,6,-6.059,1,0.0389,4.14e-05,0.00208,0.984,0.166,109.603,371400,4
16449,0.279,0.957,7,-3.298,1,0.0934,2.18e-05,0.000346,0.469,0.412,90.193,196893,4
16450,0.322,0.902,5,-6.353,0,0.0654,0.000814,0.0,0.12,0.763,158.593,146960,4
16451,0.447,0.817,2,-6.35,1,0.0516,0.00159,0.000782,0.331,0.821,106.427,180627,4
16452,0.515,0.959,2,-2.484,1,0.0597,0.000659,4e-06,0.046,0.474,109.911,191565,4
16453,0.185,0.968,2,-3.092,1,0.0868,0.191,0.0862,0.97,0.35,98.445,306012,4
16454,0.296,0.926,9,-6.668,1,0.0648,0.00809,0.0358,0.988,0.279,135.997,293790,4
16455,0.467,0.853,7,-6.661,1,0.0377,0.00731,0.000863,0.354,0.236,110.953,266800,4
16456,0.389,0.988,6,-2.998,1,0.168,0.00513,0.0,0.676,0.249,163.941,202320,4
16457,0.614,0.417,3,-8.812,0,0.0268,0.786,0.0,0.256,0.39,110.819,167107,4
16458,0.471,0.937,9,-7.288,0,0.0455,0.000103,0.344,0.0721,0.556,140.001,215266,4
16459,0.363,0.98,1,-7.029,1,0.101,0.0317,0.000924,0.0859,0.181,141.319,206147,4
16460,0.56,0.978,9,-3.47,1,0.0527,0.00387,0.0,0.675,0.662,98.512,144760,4
16461,0.714,0.784,7,-5.423,1,0.0528,0.0467,0.00824,0.124,0.72,165.229,318422,4
16462,0.543,0.875,0,-5.047,0,0.0476,0.049,2.61e-06,0.572,0.637,122.076,119933,4
16463,0.659,0.864,6,-5.478,0,0.0289,0.0272,4.89e-05,0.305,0.419,101.246,270893,4
16464,0.577,0.343,2,-9.879,1,0.0269,0.497,6.76e-05,0.115,0.235,112.436,319333,3
16465,0.545,0.416,2,-11.979,1,0.0433,0.559,0.00496,0.0369,0.295,76.872,394921,4
16466,0.59,0.925,4,-2.914,0,0.0354,0.278,0.105,0.342,0.543,125.293,261453,4
16467,0.598,0.811,4,-3.816,0,0.0346,0.00402,2.2e-06,0.303,0.485,119.984,165613,4
16468,0.591,0.363,9,-8.958,1,0.0299,0.294,2.08e-05,0.155,0.358,61.572,271960,4
16469,0.11,0.968,9,-6.562,1,0.255,0.00345,0.00736,0.954,0.145,170.269,282467,4
16470,0.423,0.987,8,-6.932,1,0.148,0.00479,0.108,0.0527,0.116,95.015,203600,4
16471,0.447,0.931,4,-6.1,0,0.0835,0.0222,0.898,0.357,0.459,116.176,172453,4
16472,0.479,0.799,11,-7.703,1,0.0401,4e-05,0.00128,0.333,0.759,124.959,141938,4
16473,0.638,0.739,0,-7.209,1,0.0355,0.00831,0.133,0.115,0.531,125.946,204308,4
16474,0.37,0.703,9,-7.639,0,0.0306,0.0896,2.6e-06,0.656,0.528,78.737,237280,4
16475,0.521,0.807,10,-4.634,0,0.0381,3.63e-05,0.579,0.715,0.685,134.951,225800,4
16476,0.539,0.745,1,-6.828,1,0.0271,0.000424,0.0013,0.247,0.375,95.989,303293,4
16477,0.339,0.941,11,-2.005,1,0.35,0.0747,0.0161,0.101,0.423,151.889,114360,4
16478,0.516,0.443,4,-4.98,0,0.0382,0.137,0.00214,0.0549,0.541,88.798,232133,4
16479,0.453,0.77,8,-5.783,1,0.0392,0.000368,0.0627,0.116,0.296,134.644,275013,4
16480,0.395,0.73,0,-9.072,1,0.0458,0.163,5.3e-06,0.24,0.522,122.864,159100,4
16481,0.245,0.895,3,-7.83,0,0.103,0.000259,0.165,0.692,0.412,130.63,270728,4
16482,0.5,0.848,11,-4.223,1,0.0417,0.00125,0.0,0.0874,0.715,125.969,243493,4
16483,0.314,0.944,9,-7.283,1,0.0555,0.00929,0.0,0.0597,0.72,156.659,239640,4
16484,0.332,0.908,11,-6.095,0,0.0401,0.0911,0.929,0.697,0.427,144.642,349920,3
16485,0.501,0.847,11,-4.222,1,0.0418,0.00125,0.0,0.0879,0.719,125.965,243493,4
16486,0.42,0.662,4,-9.828,0,0.0341,0.656,0.000423,0.096,0.378,147.949,351678,4
16487,0.545,0.634,9,-14.077,1,0.0504,0.00639,0.00011,0.116,0.737,143.063,214467,4
16488,0.362,0.623,4,-5.311,0,0.0329,0.0419,0.0,0.358,0.174,55.481,387373,4
16489,0.578,0.747,2,-5.705,1,0.0277,0.0797,0.0,0.363,0.778,137.985,154440,4
16490,0.455,0.979,2,-4.727,1,0.132,0.00222,0.00236,0.419,0.49,128.301,227707,4
16491,0.466,0.723,7,-7.407,1,0.11,0.105,0.000194,0.329,0.566,73.968,206779,4
16492,0.268,0.955,11,-9.191,1,0.0601,1.86e-05,7.75e-05,0.947,0.0602,144.434,228867,4
16493,0.469,0.843,11,-5.982,0,0.0409,0.00136,0.0334,0.0696,0.298,122.324,238427,4
16494,0.441,0.731,1,-9.211,0,0.0407,0.00328,0.133,0.985,0.447,130.089,357400,4
16495,0.165,0.96,4,-5.004,0,0.134,0.000633,0.739,0.91,0.0505,102.753,400868,4
16496,0.431,0.903,2,-5.462,1,0.125,0.0555,0.00217,0.0883,0.133,186.036,210962,4
16497,0.428,0.879,10,-6.325,0,0.0432,0.000188,9.35e-05,0.246,0.52,75.311,345700,4
16498,0.238,0.99,1,-6.632,1,0.142,0.000186,0.887,0.0826,0.0579,148.496,125413,4
16499,0.559,0.828,0,-5.235,0,0.0268,9.53e-05,0.403,0.448,0.813,130.992,211093,4
16500,0.579,0.963,6,-4.443,0,0.0762,0.000772,0.00103,0.495,0.613,136.061,231493,4
16501,0.37,0.97,0,-5.176,1,0.083,0.000921,0.0723,0.681,0.169,91.914,179423,4
16502,0.549,0.539,9,-5.09,0,0.027,0.527,0.0,0.0829,0.473,76.948,255760,4
16503,0.387,0.802,1,-4.368,0,0.0541,0.000141,0.501,0.269,0.215,132.802,242587,4
16504,0.55,0.391,0,-14.387,0,0.244,0.702,0.014,0.177,0.0914,85.926,160067,4
16505,0.539,0.704,5,-8.922,1,0.0429,2.36e-05,0.396,0.0813,0.235,115.305,280043,4
16506,0.295,0.976,11,-1.267,0,0.107,0.186,0.00243,0.0709,0.261,136.771,327027,4
16507,0.478,0.942,7,-5.995,1,0.0581,1.83e-05,0.0963,0.178,0.408,177.025,220293,4
16508,0.556,0.931,8,-6.125,1,0.0429,0.097,0.00182,0.231,0.7,128.001,209587,4
16509,0.5,0.534,2,-5.413,1,0.0296,0.0809,0.0401,0.102,0.199,122.303,260187,4
16510,0.404,0.173,0,-18.29,1,0.0423,0.906,0.00721,0.687,0.373,79.644,179955,4
16511,0.616,0.816,2,-9.682,1,0.0386,0.0532,0.0,0.332,0.727,127.083,201917,4
16512,0.532,0.973,2,-3.064,1,0.168,0.000461,0.0,0.109,0.477,130.042,117640,4
16513,0.386,0.96,8,-3.754,1,0.14,0.598,0.0,0.0621,0.588,147.962,157267,4
16514,0.211,0.832,8,-6.808,1,0.11,0.0196,0.000138,0.911,0.146,164.224,211333,4
16515,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4
16516,0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,320867,4
16517,0.342,0.922,2,-2.111,1,0.0395,0.000264,0.599,0.403,0.523,99.152,337133,4
16518,0.422,0.208,10,-15.886,1,0.0318,0.896,0.0265,0.192,0.354,111.549,190587,3
16519,0.445,0.882,2,-7.818,1,0.0528,0.118,1.87e-05,0.951,0.417,117.307,225149,4
16520,0.652,0.809,6,-11.623,0,0.0762,0.00295,0.00928,0.352,0.773,91.919,239960,4
16521,0.419,0.966,8,-5.214,1,0.127,2.22e-05,0.428,0.982,0.267,111.998,352960,4
16522,0.507,0.973,8,-5.085,0,0.109,0.00172,0.00211,0.354,0.255,95.218,225520,4
16523,0.652,0.91,4,-9.364,0,0.18,0.109,0.0699,0.936,0.309,105.069,149987,4
16524,0.537,0.886,8,-4.53,1,0.0381,0.000968,6.12e-05,0.117,0.299,93.015,234493,4
16525,0.677,0.806,5,-7.631,0,0.0298,0.0239,0.0345,0.0624,0.919,112.009,235240,4
16526,0.534,0.818,5,-6.611,1,0.0352,0.00402,0.161,0.342,0.729,129.984,194503,4
16527,0.739,0.607,4,-9.097,0,0.251,0.0113,0.000373,0.0411,0.255,180.079,238013,4
16528,0.419,0.436,4,-16.75,1,0.0356,0.864,2.56e-06,0.805,0.476,131.231,33467,1
16529,0.451,0.476,2,-7.862,1,0.0247,0.108,0.112,0.239,0.286,81.77,222733,4
16530,0.417,0.938,9,-5.277,1,0.0699,0.000172,0.00268,0.46,0.415,163.55,286573,4
16531,0.441,0.875,9,-6.859,1,0.202,0.0108,0.677,0.714,0.817,75.425,207571,4
16532,0.423,0.978,6,-4.004,0,0.303,0.0037,0.0,0.111,0.361,196.93,203267,4
16533,0.232,0.937,4,-4.141,1,0.0998,0.00389,0.0,0.516,0.296,178.431,210507,4
16534,0.464,0.546,3,-5.334,1,0.0302,0.0876,0.000228,0.183,0.225,138.117,264333,3
16535,0.48,0.893,7,-4.376,1,0.0624,0.000999,0.0,0.379,0.527,123.947,224533,4
16536,0.552,0.633,4,-5.206,1,0.0263,0.0237,0.00348,0.176,0.402,98.999,235307,4
16537,0.539,0.831,6,-4.57,1,0.0883,0.000691,0.228,0.0933,0.445,103.293,162600,4
16538,0.482,0.604,2,-9.497,0,0.0416,0.062,0.000316,0.114,0.801,148.92,154209,4
16539,0.343,0.966,3,-4.43,0,0.0505,0.00203,0.0,0.875,0.347,97.179,261453,4
16540,0.356,0.567,11,-7.757,0,0.0284,0.0759,0.00282,0.675,0.453,93.702,318373,4
16541,0.719,0.936,5,-3.936,1,0.0969,0.00524,5.05e-05,0.36,0.276,103.655,233760,4
16542,0.511,0.878,5,-5.433,1,0.0455,0.015,0.038,0.957,0.455,116.105,392360,4
16543,0.78,0.139,7,-24.494,1,0.0595,0.71,0.672,0.127,0.665,125.932,244813,4
16544,0.527,0.629,2,-8.053,1,0.0309,0.161,0.00178,0.214,0.414,91.682,315427,4
16545,0.549,0.755,6,-3.991,0,0.0403,0.000741,6.06e-06,0.0786,0.818,139.034,191427,4
16546,0.35,0.439,2,-15.798,1,0.0361,0.0435,7.81e-06,0.028,0.315,101.265,61400,4
16547,0.522,0.889,0,-5.262,1,0.0454,0.0854,0.126,0.0639,0.924,123.736,223973,4
16548,0.552,0.901,9,-7.06,1,0.0404,0.00343,0.0,0.0844,0.953,145.585,154853,4
16549,0.478,0.73,9,-4.281,1,0.046,0.038,0.0297,0.368,0.822,151.621,215867,4
16550,0.484,0.954,11,-4.73,0,0.0608,0.00176,9.15e-05,0.983,0.266,98.973,263080,4
16551,0.364,0.6,11,-6.021,1,0.0301,0.114,2.82e-06,0.253,0.294,128.028,287413,4
16552,0.702,0.815,11,-3.289,0,0.0296,0.0148,3.85e-05,0.0486,0.819,110.968,167253,4
16553,0.63,0.709,5,-8.15,0,0.0351,0.0491,0.00813,0.128,0.407,105.992,297787,4
16554,0.198,0.746,9,-6.005,1,0.0346,0.01,2.63e-05,0.418,0.33,92.924,400773,4
16555,0.517,0.908,0,-2.478,1,0.0571,0.000339,0.413,0.276,0.59,154.798,126307,4
16556,0.405,0.806,2,-4.521,1,0.0324,7.52e-06,0.0461,0.259,0.364,110.356,288640,4
16557,0.398,0.858,11,-5.84,1,0.0405,0.00363,0.0945,0.0594,0.688,128.775,250813,4
16558,0.272,0.916,6,-10.308,1,0.147,0.0626,0.000125,0.704,0.19,103.729,311264,4
16559,0.853,0.667,11,-6.513,1,0.329,0.269,0.0,0.11,0.666,100.976,245667,4
16560,0.424,0.99,4,-0.898,0,0.0769,0.00373,3.85e-06,0.404,0.291,159.916,236091,4
16561,0.499,0.521,7,-7.948,1,0.0304,0.0957,0.00016,0.0897,0.183,94.119,330533,4
16562,0.325,0.953,10,-4.116,0,0.0648,0.000105,0.25,0.254,0.397,118.503,305800,4
16563,0.114,0.973,4,-3.714,0,0.159,2.57e-06,0.0,0.457,0.216,84.932,195387,3
16564,0.508,0.963,1,-3.037,1,0.0496,0.012,3.89e-05,0.799,0.596,113.274,230147,4
16565,0.41,0.624,2,-7.603,1,0.0461,0.00609,0.0217,0.226,0.367,118.931,237707,4
16566,0.282,0.725,11,-7.882,1,0.0634,0.00129,0.704,0.34,0.739,174.475,100267,4
16567,0.115,0.959,4,-2.985,1,0.105,0.653,0.000443,0.961,0.365,152.807,232582,4
16568,0.532,0.533,6,-12.323,0,0.253,0.396,0.000211,0.131,0.7,149.457,215295,4
16569,0.482,0.602,0,-6.749,1,0.0286,0.000161,0.0,0.121,0.201,110.032,279640,4
16570,0.504,0.797,8,-7.3,1,0.0438,0.238,3.54e-05,0.0944,0.364,105.921,247413,4
16571,0.496,0.791,9,-9.856,0,0.108,0.386,0.0,0.0747,0.617,162.328,160240,4
16572,0.483,0.927,1,-6.117,1,0.0416,7.99e-05,1.09e-05,0.992,0.744,106.063,245027,4
16573,0.249,0.984,0,-4.669,1,0.102,9.97e-06,0.864,0.99,0.263,116.378,310173,4
16574,0.607,0.506,9,-14.513,0,0.125,0.0549,0.000552,0.35,0.616,153.359,242400,4
16575,0.344,0.912,8,-6.755,1,0.0626,0.00296,0.00108,0.981,0.236,89.976,333037,4
16576,0.449,0.9,3,-6.746,1,0.0565,0.000229,0.148,0.147,0.516,137.973,206680,4
16577,0.545,0.841,4,-11.555,1,0.036,0.454,0.616,0.0845,0.829,115.241,142800,4
16578,0.185,0.934,1,-6.746,1,0.102,0.205,0.773,0.859,0.283,136.395,519947,4
16579,0.395,0.848,4,-6.385,1,0.0349,0.000274,4.53e-05,0.257,0.51,96.015,292788,4
16580,0.309,0.945,0,-6.496,1,0.145,0.00731,9.67e-05,0.247,0.639,149.661,188820,4
16581,0.457,0.834,4,-6.715,1,0.0603,0.0015,0.000695,0.132,0.423,142.723,396867,4
16582,0.676,0.866,2,-6.049,0,0.0389,0.0361,0.112,0.381,0.91,175.351,474853,4
16583,0.244,0.798,8,-8.225,1,0.068,0.288,0.0,0.945,0.438,109.203,358867,4
16584,0.485,0.957,2,-3.678,1,0.0685,0.143,0.00108,0.322,0.894,151.39,223253,4
16585,0.397,0.982,9,-3.986,0,0.111,4.67e-06,0.199,0.99,0.213,123.805,257667,4
16586,0.262,0.998,1,-2.643,1,0.173,0.00352,0.864,0.378,0.204,106.98,174773,4
16587,0.33,0.673,2,-5.681,1,0.0325,0.00882,1.31e-06,0.111,0.213,115.001,201480,4
16588,0.297,0.977,1,-4.943,0,0.104,0.00011,0.0614,0.613,0.347,129.388,330320,4
16589,0.658,0.981,2,-3.065,1,0.0896,0.0883,0.156,0.358,0.559,125.479,99222,4
16590,0.543,0.7,7,-8.144,1,0.0306,0.0225,0.867,0.108,0.944,142.334,131827,4
16591,0.361,0.911,9,-2.853,1,0.0405,6.06e-05,0.00752,0.0891,0.643,103.999,283787,4
16592,0.494,0.856,6,-7.119,1,0.0446,5.55e-05,0.0135,0.103,0.515,135.288,300933,4
16593,0.509,0.856,2,-4.233,1,0.0424,0.000104,2.06e-05,0.0457,0.647,112.995,192773,4
16594,0.285,0.951,0,-6.823,1,0.0832,0.00115,0.0,0.98,0.0386,128.201,238200,4
16595,0.416,0.953,8,-6.648,1,0.185,0.0161,0.297,0.967,0.272,138.105,334415,4
16596,0.493,0.864,4,-5.899,1,0.0325,0.000483,1.79e-06,0.146,0.329,97.87,235792,4
16597,0.347,0.808,5,-5.59,1,0.0609,0.00146,0.00771,0.439,0.782,168.126,128507,4
16598,0.267,0.968,2,-2.968,1,0.0833,0.00045,0.000304,0.103,0.396,175.293,275307,4
16599,0.412,0.913,8,-3.785,1,0.172,0.00217,0.0144,0.0645,0.54,71.291,176627,4
16600,0.47,0.74,11,-6.093,1,0.07,0.0455,0.0,0.091,0.562,84.841,214347,4
16601,0.635,0.438,9,-8.286,1,0.0303,0.889,0.0,0.0897,0.258,132.606,184920,4
16602,0.258,0.977,3,-1.927,0,0.109,0.00132,0.00018,0.967,0.246,106.086,294232,4
16603,0.448,0.422,6,-10.613,1,0.0349,0.875,1.54e-05,0.0676,0.375,88.392,189973,4
16604,0.281,0.9,9,-5.72,1,0.0804,0.185,0.145,0.918,0.342,129.685,929458,4
16605,0.504,0.956,11,-2.95,1,0.0469,0.00162,0.0,0.376,0.645,128.25,185027,4
16606,0.413,0.988,9,-4.215,1,0.0864,1.3e-05,0.00589,0.0834,0.325,155.286,278600,3
16607,0.327,0.847,9,-6.69,1,0.109,0.00667,0.254,0.934,0.31,131.099,881800,4
16608,0.466,0.6,5,-6.629,1,0.0241,0.232,0.0508,0.495,0.626,167.956,324600,4
16609,0.739,0.698,0,-6.559,1,0.0385,0.00347,0.0365,0.226,0.963,127.986,201336,4
16610,0.194,0.965,0,-8.487,1,0.143,5.93e-05,0.062,0.712,0.0433,98.22,433528,4
16611,0.191,0.948,2,-3.904,0,0.149,6.73e-06,0.00265,0.0755,0.0391,170.17,302788,4
16612,0.45,0.578,1,-8.646,1,0.0304,0.12,0.00211,0.0945,0.28,149.528,330453,4
16613,0.798,0.163,2,-29.257,1,0.636,0.318,0.0,0.883,0.791,88.01,34205,3
16614,0.169,0.978,4,-3.37,0,0.0657,3.28e-05,0.00395,0.0567,0.38,179.035,350644,4
16615,0.329,0.166,7,-17.083,1,0.0366,0.84,0.000413,0.12,0.311,93.82,113640,4
16616,0.186,0.965,5,-9.991,0,0.0989,0.000223,0.335,0.984,0.422,176.568,187867,4
16617,0.553,0.855,2,-5.423,1,0.0412,0.00246,0.0116,0.833,0.313,113.803,131147,4
16618,0.447,0.278,7,-10.743,1,0.0305,0.749,0.00145,0.0979,0.249,116.311,311902,4
16619,0.16,0.0363,7,-16.937,1,0.0487,0.331,0.918,0.425,0.0435,95.979,81920,5
16620,0.436,0.852,7,-6.144,0,0.039,8.19e-06,0.285,0.113,0.551,168.895,225293,4
16621,0.61,0.763,3,-9.209,0,0.0723,0.14,1.98e-05,0.728,0.633,121.036,217533,4
16622,0.205,0.924,1,-6.672,1,0.0996,0.173,0.0158,0.809,0.433,154.207,264560,4
16623,0.197,0.948,6,-8.041,1,0.117,1.34e-05,0.312,0.598,0.0704,144.625,170467,4
16624,0.461,0.941,2,-4.364,1,0.0695,0.00163,0.000346,0.988,0.207,115.224,230120,4
16625,0.406,0.973,0,-6.378,0,0.15,0.0541,0.000131,0.333,0.273,166.346,219160,4
16626,0.553,0.902,5,-8.231,1,0.037,0.186,0.0094,0.163,0.517,96.785,254707,4
16627,0.408,0.912,10,-8.515,0,0.117,0.00114,0.000213,0.455,0.46,92.722,322813,4
16628,0.404,0.992,8,-4.39,1,0.0884,0.0018,0.718,0.196,0.162,104.975,136867,4
16629,0.512,0.68,7,-6.154,1,0.099,0.00478,0.0619,0.111,0.0365,141.763,376133,4
16630,0.5,0.713,9,-8.654,1,0.0558,0.223,0.0,0.0635,0.422,133.658,229827,4
16631,0.49,0.942,8,-5.804,0,0.0497,6.14e-05,0.000111,0.989,0.407,133.016,368173,4
16632,0.518,0.957,9,-4.11,1,0.0515,0.000539,0.0,0.36,0.499,101.966,362373,4
16633,0.592,0.864,1,-4.215,1,0.0839,0.000371,0.0,0.093,0.478,97.5,263267,4
16634,0.659,0.88,5,-4.69,0,0.036,0.00992,0.0,0.391,0.864,122.193,178880,4
16635,0.394,0.863,0,-4.8,1,0.0418,0.00715,0.000927,0.984,0.489,93.585,295787,4
16636,0.33,0.966,0,-7.042,1,0.109,0.0142,2.11e-05,0.976,0.289,85.157,175907,4
16637,0.551,0.831,10,-7.077,1,0.065,0.00107,0.000673,0.0971,0.56,135.484,245373,4
16638,0.553,0.971,1,-3.506,0,0.141,0.00248,0.0,0.0801,0.339,102.072,183272,4
