song_id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,1
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.666,0.83,0,-5.715,1,0.0751,0.0123,0,0.191,0.702,113.03,236002,4,1
47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,220734,4,1
6QPKYGnAW9QozVz2dSWqRg,Someone Like You,Adele,0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,285240,4,1
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,4,1
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4,1
6gU9OKjOE7ghfEd55oRO57,The Weekend,SZA,0.4,0.366,8,-9.405,0,0.0597,0.242,0,0.126,0.161,73.313,272187,3,1
7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.258,0.631,5,-6.617,0,0.0541,0.281,0,0.127,0.266,189.583,252539,4,1
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,4,1
6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,Lady Gaga and Bradley Cooper,0.575,0.33,7,-6.557,1,0.031,0.416,0,0.0872,0.277,95.801,217213,4,1
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone and 21 Savage,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,1
2ls70nUDfjzm1lSRDuKxmw,Blank Space,Taylor Swift,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4,1
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493,4,1
2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,0.697,0.683,1,-2.881,0,0.117,0.0372,0,0.137,0.603,96.133,186987,4,1
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,187973,4,2
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron and Zendaya,0.684,0.619,10,-7.005,1,0.0386,0.0716,0,0.122,0.284,125.046,217440,4,1
0DKT3yIip1M0W0J1HYS1ru,Maps,Maroon 5,0.741,0.715,1,-5.497,0,0.0293,0.0141,0,0.0576,0.847,120.032,189973,4,1
4uQY80TKE1u4ZQZQKHzVEi,The One That Got Away,Katy Perry,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,227333,4,1
3fVnlF4pGqWI9flVENcT28,Wildest Dreams,Taylor Swift,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4,1
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4,2
79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,0.857,0.8,2,-4.035,1,0.0583,0.381,0,0.0913,0.966,121.996,199440,4,1
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,228133,4,1
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840,4,1
1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit and Zara Larsson,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459,4,1
1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5 and Wiz Khalifa,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,231173,4,1
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara,0.319,0.739,0,-5.74,1,0.272,0.0285,0,0.111,0.449,194.169,230227,4,1
21K6jcmZPktm7MftqfLfLg,I Knew You Were Trouble,Taylor Swift,0.602,0.465,6,-6.762,1,0.0367,0.00572,5.34e-06,0.033,0.664,154.076,219720,4,1
3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,0.746,0.754,1,-6.684,1,0.0676,0.0152,0,0.0486,0.746,149.882,206880,4,1
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),R. City and Adam Levine,0.509,0.671,1,-5.709,1,0.0678,0.304,0,0.0452,0.55,118.413,227480,5,1
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth and Selena Gomez,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,217707,4,1
049rbQFWg5J85XAhtWTzL8,What Makes You Beautiful,One Direction,0.688,0.806,4,-2.628,1,0.0921,0.0102,0,0.104,0.85,125.006,199133,4,1
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers and Halsey,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,4,1
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800,4,1
6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,175427,4,1
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),Gym Class Heroes and Adam Levine,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4,1
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120,4,1
7jfiiktFwSM2YWTTnCFtWL,Like I Can,Sam Smith,0.681,0.627,7,-5.456,0,0.0403,0.499,1.25e-06,0.123,0.494,99.908,164093,4,1
3V2xoX4Ap0ZX9WN8ckSlD4,Mirrors,Justin Timberlake,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,4,1
1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,Bruno Mars,0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,217867,4,1
1gugDOSMREb34Xo0c1PlxM,She Looks So Perfect,5 Seconds of Summer,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,202496,4,1
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,Justin Bieber,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4,2
7FtLZygO3k5bz49x02dQO7,Black Magic,Little Mix,0.775,0.885,4,-5.023,1,0.061,0.033,0,0.312,0.82,111.997,212720,4,1
3NLnwwAQbbFKcEcV8hDItk,Perfect,One Direction,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,230333,4,1
09IStsImFySgyp0pIQdqAc,The Middle,Zedd and Maren Morris and Grey,0.753,0.657,7,-3.061,1,0.0449,0.171,0,0.112,0.437,107.01,184732,4,1
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267,4,1
3DmW6y7wTEYHJZlLo1r6XJ,Shower,Becky G,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4,1
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091,4,1
5zCwGSdX2et9QL5bvCNEp3,Stream of Consciousness,Lightover,0.62,0.412,5,-14.149,0,0.0456,0.636,0.952,0.591,0.118,90.027,152000,4,0
2LMe0RYnu0P3EJxQNYOBMZ,Aloe Fantasy,sloh rou,0.742,0.469,11,-8.66,1,0.0576,0.902,0.933,0.101,0.226,82.991,118500,4,0
72hEB8TdTaOPEEBMoZYTLI,martians,MVCO and Mareaux,0.839,0.349,0,-8.432,1,0.0542,0.709,0.882,0.118,0.107,90.981,175756,4,0
2D0UuU5JIAenvpmZinwzOw,Angel Phoam,DB.CHAN,0.763,0.647,6,-7.14,1,0.222,0.463,0.342,0.18,0.672,90.052,153566,4,2
3rQXLFxsc6OcnHE8ikk5D3,Psychonaut Sutra,WX//CLTV,0.616,0.393,7,-12.84,0,0.126,0.87,0.884,0.107,0.462,93.209,148743,4,0
0eV0GhobQSqR4K0DQQQ3mH,Moonshine Plaza,Woozy Youngster,0.691,0.344,1,-15.365,0,0.0659,0.843,0.823,0.113,0.314,80.002,156000,3,0
5UtESwTSCZHibRMkyZXvdY,Deserted,Zen Park,0.634,0.42,1,-18.402,0,0.0718,0.785,0.317,0.0884,0.531,84.955,90767,4,0
59Z0PW98cHIc1J69Mi9V9W,Milky Way,Green Piccolo,0.842,0.141,0,-19.546,0,0.11,0.636,0.209,0.0912,0.455,120.008,120000,4,0
1FaIA63B94c0WcLgSzxyus,Celeste,Dpsht,0.547,0.112,10,-16.208,1,0.128,0.963,0.964,0.0916,0.423,138.517,130557,1,3
3q6CN4nrA6Gep0bDQt3Att,Late Summer Vibes,Billy Bass,0.682,0.758,8,-11.509,0,0.0701,0.0608,0.694,0.112,0.982,170.02,116873,4,1
65tQ3G0ZT1S2Xfqsnr4WSq,Nights On Campus,Midheavy,0.504,0.394,2,-12.244,0,0.0887,0.591,0.843,0.182,0.121,79.92,163984,4,0
5atg61S2VyewV5hFZObOIP,Summer Blues,Ayyaldo and Hann. and Kanimayo,0.595,0.243,0,-15.237,1,0.0355,0.778,0.934,0.392,0.347,160.064,188250,4,0
5qYuD8cLbP6C0R8XLOx4K5,Sprinkles,Chris Punsalan,0.853,0.206,6,-9.599,0,0.0432,0.191,0.808,0.179,0.605,85.032,118588,4,0
1ZkHRUAFgFdX0nSYdYyuRR,Daze Like These,Hands,0.732,0.216,3,-7.045,1,0.0536,0.843,0.849,0.101,0.644,88.418,164674,4,0
3pEreYLCnMkAs674oD6yA2,Oblivious,Ryu Riders,0.821,0.398,5,-8.149,0,0.0427,0.922,0.855,0.179,0.607,82.037,188262,4,0
0l2hEwqU2iclUklGoLI84F,Blurred Tales,KaspaHauser,0.757,0.265,11,-10.926,0,0.0613,0.512,0.868,0.124,0.26,80.007,158901,4,0
4AyQkc93hg1D3NG4ZSGBm8,Elara,Daylight Robbery! and Benjamin Furman,0.574,0.668,5,-11.782,0,0.0398,0.0147,0.785,0.155,0.5,89.97,218427,4,1
1zKlO9fCVGI5ZzVet1HtdZ,Conscious,Frances The Mute,0.749,0.785,4,-2.624,0,0.0548,0.439,0.784,0.665,0.825,90.021,184000,4,1
7BEWGeF7KGaCRnxZAPAmHm,Cosmos Alley,Gnarly,0.762,0.329,6,-11.506,0,0.0492,0.614,0.851,0.095,0.413,95.89,221250,4,0
0fRDFVXOLTHEehUPzpp88s,Mouse,Sloppy Jo,0.749,0.193,7,-9.427,1,0.413,0.915,0.893,0.106,0.814,180.182,90667,4,2
77FTd4n7BA5IfSgihYGwou,Ride With Me,Ublom and Ash Blossom,0.746,0.219,3,-13.315,0,0.0738,0.512,0.896,0.109,0.311,140.042,140732,4,0
40gtD2N1RyxYLGcTFbibCC,Fall in love under the pale Hokkaido sun,Lo-Fi Tigers,0.555,0.296,0,-11.051,0,0.0604,0.417,0.904,0.124,0.148,80.001,179942,4,0
2khaJVqN8qzoWOMWJApOle,Imagination,Screen Jazzmaster,0.691,0.17,2,-14.911,0,0.0884,0.92,0.895,0.107,0.178,169.966,115765,4,0
5e0PtKgA4E2uyIK4ilVkj9,In Love,Whimsical,0.428,0.453,0,-11.45,1,0.0479,0.756,0.9,0.0988,0.0625,145.121,91034,4,0
6pDvKciVGMRqcSygBHjQI0,Marco Polo,Miss Misaki,0.793,0.474,0,-8.086,0,0.0329,0.883,0.629,0.102,0.582,79.01,174937,4,0
7xi1fInmlcCzfzGMVHRE6J,FIND GOD,twuan,0.649,0.4,1,-13.0,1,0.081,0.464,0.00909,0.14,0.0414,80.728,90287,4,0
0wrxqbggRlAwUb1EYCPhsi,For My People - Instrumental,SoulChef,0.657,0.858,5,-4.383,0,0.0952,0.0597,0.585,0.31,0.934,96.009,156875,4,1
5iyTeZ36wY0FImKytwhMJO,Wind Down,Brad Enbata,0.573,0.17,5,-11.749,0,0.0598,0.32,0.91,0.129,0.0683,85.854,112000,4,0
1EIQ0TsVTXHGxqHYKSBZIh,Goin' On,RLLBTS,0.65,0.528,1,-11.098,0,0.0625,0.348,0.791,0.152,0.711,172.029,148453,4,0
2IaHq4eqO6VmlUELqFGmnv,Copa De Mare,Papi Churro and Saib and The BREED,0.798,0.485,1,-11.042,1,0.36,0.574,0.868,0.119,0.483,172.143,148307,4,2
4hC9QNiF15G4OFxpDLtSOR,Back And Forth,Elffire,0.651,0.178,9,-12.869,0,0.0364,0.825,0.851,0.115,0.268,80.009,120000,4,0
25KGduR0rSOLrdvzzZ2a0E,Voyager I,Wacho,0.734,0.338,7,-7.926,0,0.0438,0.282,0.786,0.0673,0.332,84.961,128354,4,0
13mpBMfHcwYCJqfvtrr1oX,Busy Mind,Brous One,0.559,0.266,1,-13.689,0,0.0787,0.919,0.802,0.0875,0.361,136.605,162254,4,0
6C2pk7aVDs7lIdft5Qhz8B,Dandelion,Flingu and Bionsen,0.697,0.4,1,-8.293,0,0.0286,0.643,0.815,0.103,0.686,78.987,118481,4,0
4XrZjM1DPZryBRSAMlBHvI,Strat Mode 5,trak-side,0.66,0.56,5,-9.277,0,0.0457,0.322,0.898,0.115,0.293,75.022,117600,4,0
0xdp8hQU464B1sX646BqX2,IMAGINARY FRIEND,Jazzy James and Joshua Milo,0.713,0.359,0,-13.478,0,0.155,0.696,0.786,0.149,0.345,84.021,167997,4,0
0MwW4P9CFCsx6utaIELeay,Timeless,CRFT and Smith Beats and ThaHyst,0.732,0.355,11,-11.216,0,0.289,0.845,0.875,0.0891,0.659,171.96,140930,5,2
3eQGw9m4wxfMchJrWqADuD,I Wonder...,ron quixote,0.764,0.333,0,-9.264,0,0.255,0.582,0.471,0.119,0.866,74.218,124064,4,2
0q3X0EdVJfaXudYajqCMCX,The Wilderness,Joshua Woolf,0.827,0.331,0,-12.083,0,0.0577,0.476,0.841,0.0971,0.256,91.517,153934,4,0
6o9mwul55Hxm88JVGCNDCo,The Sun's Out,"Sarah, the Illstrumentalist",0.707,0.327,0,-8.562,1,0.0621,0.288,0.06,0.109,0.244,82.155,131875,4,1
46mnsGTn2Q15MC4f16RCev,The Chase,Yellow Seven and Jake Milliner,0.807,0.259,1,-11.597,0,0.117,0.182,0.767,0.186,0.521,90.003,152625,4,0
2iI8gKwzu2ofujyOU9tmOi,Nubes,Konteks and Axian,0.704,0.614,1,-13.687,0,0.0959,0.63,0.887,0.118,0.211,156.149,160000,4,0
7F2x0XQtB6SzyNNRCAKaS7,2Girls 1Rose,C Y G N,0.685,0.382,10,-10.087,0,0.0485,0.148,0.632,0.0994,0.214,82.02,188908,4,0
4eweubNWpVcF94XfR6LdSR,Global,the Kii and Lazlow and agajon,0.778,0.417,0,-10.134,1,0.107,0.000874,0.882,0.131,0.279,131.099,132901,5,0
5eG41VMRPiEf4uIYGdXTc1,Beggin',Pjuck,0.686,0.507,6,-6.631,1,0.0694,0.607,0.848,0.271,0.346,89.982,141333,4,0
6o4mGYhthbCxZQ7O42pLJS,Lakeside,SkiDs,0.547,0.451,0,-13.982,1,0.124,0.119,0.846,0.0908,0.245,82.307,119277,4,0
7MvHUB8C7qE6aubl0xMKJY,inmerso,digitalluc and Made in M and Monno Briceno,0.733,0.433,11,-7.515,1,0.377,0.327,0.85,0.0994,0.589,86.98,110345,4,2
5C4RCm2ih9YQlv7ejWMBvx,Kailua,Oaty.,0.694,0.387,2,-8.164,1,0.056,0.934,0.916,0.619,0.364,77.985,153977,4,0
2UOaLTPCnWUO8aMDmsIuKr,Seashells,Signature D,0.717,0.436,7,-7.747,1,0.0664,0.773,0.916,0.306,0.101,79.023,115120,4,0
6bX6vCqqx7vf2rWh6hcD5b,among the trees,Arden Records and sagun,0.538,0.338,6,-16.808,0,0.155,0.928,0.786,0.628,0.567,139.956,118500,4,2
6CLM3BAUq0tLIVwo1ZWZ2y,Juniper,Made in M,0.452,0.263,11,-13.172,0,0.214,0.657,0.909,0.139,0.697,78.563,102400,4,2
5aTYnaNEC3nRCtx3vGXgcL,Solemn Earth,Prime Suspect and TyLuv.,0.726,0.262,1,-14.383,0,0.0745,0.963,0.744,0.118,0.152,75.031,132998,4,0
6beTBQoP9iZmsQHSErBr4k,Starless II - Spotify Singles,Bluewerks and Arbour,0.608,0.313,4,-16.276,0,0.0377,0.876,0.922,0.248,0.202,79.92,171333,4,0
0lghPw5G6Sc8v1dpiJtsVG,Oopsy Daisy,heiwa,0.567,0.427,5,-14.324,1,0.184,0.894,0.643,0.372,0.572,82.968,117143,4,2
6I2OET1Xa8svhePr2tXe2f,Winter Dream,fox,0.371,0.424,1,-11.531,0,0.0613,0.662,0.828,0.126,0.225,88.498,99775,4,0
49d3Ukzxtx0lyYCztnY1Y4,The Red Line,Dualizm,0.537,0.351,1,-9.915,0,0.0394,0.102,0.141,0.0699,0.388,173.8,158621,4,1
38mREdqe5rJxrgXHU0p0tk,coffee shop,hotpotatoes,0.774,0.298,8,-15.015,1,0.0965,0.585,0.909,0.104,0.91,81.031,84444,4,0
49RJMiPukpB2hPrW0H4z2s,Parallels,SōNE,0.615,0.569,10,-11.132,1,0.0698,0.334,0.428,0.102,0.0875,134.002,133453,4,0
2sUhqxCGxxbwO51dr9uUVr,kobayashi,Jadu Jadu and TAMBALA,0.545,0.274,8,-14.717,1,0.333,0.555,0.92,0.875,0.433,91.278,116512,4,2
56GfT9uD5ZpGqJ81lvpx2W,Remind Me Of Childhood,xander.,0.713,0.405,8,-12.385,1,0.149,0.392,0.799,0.101,0.315,159.067,169057,4,0
4G6LvFbZthvRaYjsNMUEDi,Fireplace,Smuv and mt. fujitive,0.774,0.227,5,-10.485,1,0.0658,0.804,0.947,0.111,0.765,81.002,108000,4,0
607CNFyqCUHQOvwvcXRup3,va y viene,Jiony,0.895,0.376,0,-12.399,1,0.111,0.683,0.838,0.127,0.809,112.041,177589,4,0
6aUfk5kyDgpw0V44tuft4K,Wun for L.,don C,0.524,0.232,8,-8.833,1,0.034,0.864,0.93,0.128,0.23,74.96,105600,4,0
1fGClKBNkOaUpln9iJBDeW,fireflies,Fujitsu,0.805,0.258,10,-12.93,1,0.224,0.65,0.765,0.119,0.408,164.077,128781,4,2
4QegPcy8y4gobNm6TsTKTt,Hybrid Moments - Spotify Singles,Bluewerks and Somni,0.407,0.377,3,-13.01,1,0.118,0.698,0.781,0.113,0.444,79.732,124681,4,0
4NB82rEGtYdVEXhSLW92h6,Colors of the Feather,softy and Kaspa.,0.471,0.172,6,-13.044,1,0.0317,0.952,0.821,0.123,0.0743,111.248,167411,4,3
57JCZANsYmlLC0BVUsrbEr,Invisible Palette,Obie Hans,0.569,0.149,8,-19.876,1,0.0472,0.84,0.889,0.102,0.359,118.493,179251,3,3
5OgcMMOCmmyyvfV8Oc2rMT,Ain't No Mountain High Enough - Lofi Flip,uChill and Marvin Gaye and Tammi Terrell and HYPHEN,0.513,0.563,11,-11.684,0,0.105,0.0556,0.863,0.112,0.37,169.943,262613,4,1
5l5rUCU2QAA1sXTuNPlMHZ,Hakuna Matata,Purrple Cat and Disney and Disney Lofi,0.65,0.382,0,-12.34,1,0.0275,0.313,0.881,0.103,0.348,125.035,168747,4,0
0Ag6G4wcGzPjMRAnqRNxmS,Before the Rain,Hiyo,0.585,0.236,10,-15.654,0,0.161,0.305,0.949,0.0953,0.295,76.128,132632,4,0
6styRj3YNO2j31nY2ZBR3i,My Kind Of Club,Cutecake,0.817,0.648,4,-5.277,0,0.107,0.504,0.0516,0.122,0.465,88.929,138081,4,1
3sEDpu7ZcVYDGNbOV6eblc,Bridges,softy and dennisivnvc,0.535,0.287,5,-9.992,0,0.0359,0.882,0.901,0.106,0.0787,79.979,141187,4,0
6Gwb5YQpylee9HnLqSx0is,Lemonade,FLVTEE and Versions in Color,0.706,0.172,1,-14.976,0,0.0668,0.695,0.91,0.106,0.136,141.974,162254,4,0
5tgqxzWLQPASJltjPhjtZH,Misty Friday,Dee Dee Kidd,0.628,0.518,11,-6.774,0,0.0381,0.686,0.86,0.097,0.453,74.0,136255,4,0
4RWJEwKnfPPXxaOzHtKTPx,Passion Fruit Panther,Burrito Eats and Birds Of The West,0.713,0.514,2,-5.941,0,0.043,0.924,0.903,0.173,0.397,81.99,117073,4,0
1hIPTXl8fGnLxn4P6qYInV,Hope!,Somni and Harris Cole,0.656,0.427,0,-8.569,1,0.0368,0.864,0.929,0.116,0.293,82.019,163914,4,0
5KExA1UDxPw4gJNkqoHPPd,Something Light,Guzimi and Heinrich Schlupf,0.731,0.364,0,-13.366,1,0.16,0.893,0.935,0.192,0.752,138.012,125217,4,0
2wTpKE7LiT9Zd9PTps0AtT,Maranta,Ruth de las Plantas,0.553,0.59,4,-12.671,0,0.0444,0.679,0.88,0.608,0.108,173.952,137924,4,0
5dzMrLVdPiXKTt6r3MMwnL,Dale Dale,SpoonBeats and Don Raimundo,0.597,0.187,9,-15.231,1,0.117,0.16,0.824,0.277,0.388,79.947,148000,4,0
66zE85sYeTb6cmVdZbJtK2,it rains all day - Spotify Singles,Bluewerks and Arbour,0.572,0.155,4,-17.376,1,0.0303,0.874,0.913,0.125,0.158,70.046,194704,4,3
5STMWcvgi6UiswwZyeWdTG,On & On,Saib and FloFilz,0.704,0.579,1,-7.32,0,0.0954,0.535,0.863,0.267,0.41,88.186,197968,4,0
7sik7yXD9i8HzpWqaOeYij,MissMoneypenny,braj mahal,0.524,0.513,0,-7.265,1,0.0792,0.0235,0.839,0.115,0.456,141.98,130016,4,0
2lT8y1A1nHrxGxdzpWwYxH,Samba Triste - uChill Remix,Stan Getz and Charlie Byrd and uChill,0.882,0.493,9,-9.642,1,0.189,0.0508,0.862,0.12,0.761,138.111,128696,3,2
3ImHLPyqf739WgzXKjPqfU,In Perpetuum,beauBAE,0.657,0.635,11,-8.43,1,0.297,0.744,0.834,0.117,0.689,80.05,112500,4,2
6BWFRYskic6vYAzAnLJxaS,New Age,No Spirit and WYS,0.469,0.239,3,-15.83,1,0.0303,0.943,0.936,0.189,0.0376,110.043,133091,4,3
5MzXBdZbDQOwH7A0dQ13S6,Nyhavn by Night,9ICK and Vienna and Jonathon Muir-Cotton and Soul Food Horns,0.559,0.382,0,-12.381,0,0.112,0.761,0.89,0.12,0.117,83.962,148609,4,0
2mRYo91e0IZu9HPPAIxVAq,Donde Estas?,Fallen Roses,0.55,0.473,8,-11.806,0,0.0522,0.664,0.872,0.143,0.242,85.081,124245,4,0
7t72V2dKD4Fkcyk2IIGoVy,Reverie,lofi geek,0.667,0.113,6,-15.002,0,0.267,0.675,0.797,0.118,0.158,81.984,190244,4,2
7akiCIrEtDBy02jXQ21UqR,All My Dreams,Hevi,0.543,0.119,8,-20.766,0,0.0394,0.683,0.723,0.0906,0.039,75.024,179240,4,0
67zTWJt4224DJJb1Nl5eIn,Twirl,eaup and WOOLFSON,0.711,0.318,7,-13.524,0,0.103,0.483,0.876,0.133,0.357,172.044,115116,4,0
4IJsomqPm1O6fVPkRlP2n3,I am Loving - Spotify Singles,Bluewerks and Oatmello,0.564,0.426,4,-11.257,0,0.026,0.617,0.899,0.107,0.186,74.01,135863,4,0
2gu59fw711MVmz9Y3CgzqD,Saved,DECAP and L.Dre and Seb Zillner,0.665,0.303,8,-10.408,1,0.0482,0.393,0.873,0.11,0.122,80.022,156000,4,0
0WMhBPGtuaCXd4XGvQsU7C,Orange Teal,Midnight Hour,0.675,0.305,8,-13.3,1,0.107,0.856,0.941,0.111,0.556,172.144,106047,4,0
4XD9rDOY5TngRnNIdctEMj,Pollen,Dj 113 and Joey Martinez G,0.729,0.521,5,-11.173,0,0.198,0.134,0.22,0.15,0.616,169.991,96000,4,2
7ebe1xN7k4WLIP6ERROxEB,Clementine,No Spirit and Wishes and Dreams,0.657,0.102,5,-15.265,1,0.0712,0.876,0.926,0.0659,0.0856,143.591,175208,4,0
7n5q7Xw96V3ePPCg4Fjm14,eventide,quiet prophet and zandrsun,0.709,0.391,1,-12.893,0,0.054,0.925,0.852,0.109,0.281,140.011,197143,4,0
3dvOTAKXiZDxhwgaIsIH7Y,Lunar Walk,Elijah the Alchemist and I'm.Busy,0.551,0.622,6,-10.487,0,0.101,0.00129,0.0168,0.353,0.501,167.935,148571,4,1
6pwmLhrlASPSFVwoK7NrGG,Peperomia,Ruth de las Plantas,0.659,0.373,1,-12.535,0,0.0286,0.575,0.889,0.486,0.114,106.001,150564,3,0
34KmJ8zj9Fqq2aFWOEA5br,Call Me,wallyPDF,0.695,0.221,3,-15.575,1,0.0725,0.821,0.771,0.11,0.396,160.037,120022,4,0
1Ege44big1iOrGLDGKuZW4,Apple Pie,Ghostnaut and Saib,0.771,0.391,4,-12.392,0,0.1,0.844,0.468,0.13,0.231,84.032,141800,4,0
6iaMgVhpbIahis5zcE9Ghh,Vintage,KLIM,0.757,0.396,2,-11.707,1,0.0608,0.0118,0.878,0.116,0.645,85.554,114583,4,0
1XlLmcGawSaHSysOg5YPbq,Hidden Village,Slacker Jack's,0.678,0.324,7,-12.405,1,0.0333,0.874,0.935,0.14,0.307,160.026,157272,4,0
0aPzoF0pSNdrMdVbCxNPoW,Change of Color,No Spirit and Hallucination Orbit and Sitting Duck,0.645,0.288,7,-11.424,1,0.0295,0.84,0.767,0.0777,0.103,87.026,183448,4,0
6W9YXVte9iLHgZxxGojjDY,SICK,Robert de Boron,0.772,0.206,5,-11.661,1,0.0385,0.935,0.901,0.255,0.0631,140.038,201000,4,0
4QeyBi2HQ9tGYdEJzwuNVl,Glory,xander. and Ornithology,0.538,0.464,1,-11.636,0,0.0798,0.1,0.772,0.312,0.23,83.148,187952,4,0
2iXt75EraZMReN0YcioAoM,Monotation,Seaspray,0.825,0.317,8,-11.035,0,0.0714,0.924,0.579,0.13,0.359,134.959,161289,4,0
2Chh97EQ50NBQneZ2BLaIw,Aware,Dontcry and Nokiaa,0.723,0.435,9,-8.194,1,0.0888,0.532,0.161,0.092,0.153,79.025,115446,4,0
6MXvV476Xg7iZViG4afY8m,Carrousel,Shin-Ski,0.702,0.562,0,-4.094,1,0.0904,0.284,0.891,0.245,0.646,89.973,150946,4,0
2uECuFneO3YfJjEv3kz68w,Effortless,Two Scents,0.739,0.345,7,-11.708,0,0.0811,0.923,0.815,0.113,0.376,91.046,155604,4,0
4vkRG4t72qXal8bLjBPXEm,Kaleidoscope,Deusdosol,0.645,0.404,8,-11.697,0,0.175,0.967,0.715,0.152,0.364,150.104,153867,4,0
